date,sku,brand,title,price,winner_merchant,sellers_count,rating,review_count,question_count,minimum_price_30d,url
2026-09-14,HBCV0000E6VF4M,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Ultra Paket Bebek Bezi 5 Numara Junior 160 Adet,1029.6,defnebebek,6,4.4,111,111,984.99,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-ultra-paket-bebek-bezi-5-numara-junior-160-adet-p-HBCV0000E6VF4M
2026-09-14,HBCV0000E5RLVT,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Avantaj Paketi Bebek Bezi 4 Numara Maxi 104 Adet,810,Sleepy,5,4.3,122,122,607.5,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-avantaj-paketi-bebek-bezi-4-numara-maxi-104-adet-p-HBCV0000E5RLVT
2026-09-14,HBCV0000E6V4F4,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Avantaj Paketi Bebek Bezi 6 Numara Xlarge 64 Adet,810,Sleepy,4,4.3,122,122,607.5,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-avantaj-paketi-bebek-bezi-6-numara-xlarge-64-adet-p-HBCV0000E6V4F4
2026-09-14,HBCV0000DF0WUX,Sleepy,Sleepy Natural Double Soft Ultra Paket Külot Bez 5 Numara Junior 78 Adet,657,Sleepy,4,4,76,76,505.89,https://www.hepsiburada.com/sleepy-natural-double-soft-ultra-paket-kulot-bez-5-numara-junior-78-adet-p-HBCV0000DF0WUX
2026-09-14,HBCV0000DF1ZAH,Baby Turco,Baby Turco Doğadan Süper Avantaj Paketi Pofuduk Bebek Bezi 6 Numara Xlarge 124 Adet,700,defnebebek,3,4.6,114,114,700,https://www.hepsiburada.com/baby-turco-dogadan-super-avantaj-paketi-pofuduk-bebek-bezi-6-numara-xlarge-124-adet-p-HBCV0000DF1ZAH
2026-09-14,HBCV0000DF1ZZ7,Baby Turco,Baby Turco Doğadan Avantaj Paketi Pofuduk Bebek Bezi 6 Numara Xlarge 62 Adet,419.99,ebebek,4,4.4,146,146,419.99,https://www.hepsiburada.com/baby-turco-dogadan-avantaj-paketi-pofuduk-bebek-bezi-6-numara-xlarge-62-adet-p-HBCV0000DF1ZZ7
2026-09-14,HBCV0000E6VJZB,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Avantaj Paketi Bebek Bezi 2 Numara Mini 136 Adet,699.9,Online Market,4,4.3,122,122,699.9,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-avantaj-paketi-bebek-bezi-2-numara-mini-136-adet-p-HBCV0000E6VJZB
2026-09-14,HBCV0000C84XYC,Sleepy,Sleepy Natural Double Soft Ultra Fırsat Paketi Bebek Bezi 4 Numara Maxi 200 Adet,1227,defnebebek,5,4.2,655,655,879.99,https://www.hepsiburada.com/sleepy-natural-double-soft-ultra-firsat-paketi-bebek-bezi-4-numara-maxi-200-adet-p-HBCV0000C84XYC
2026-09-14,HBCV0000DBZW08,Molfix,Molfix Kanal Teknolojisi Dev Avantaj Paketi 4+ Beden Maxi Plus 84 Adet,739.99,Hayat,1,4.2,52,52,666.99,https://www.hepsiburada.com/molfix-kanal-teknolojisi-dev-avantaj-paketi-4-beden-maxi-plus-84-adet-pm-HBC0000DBZW07
2026-09-14,HBCV00006WD3MZ,Molfix,Molfix Premium Süper Fırsat Paketi 3 Beden 120 Adet,891.99,Hayat,4,4.3,260,260,763.99,https://www.hepsiburada.com/molfix-premium-super-firsat-paketi-3-beden-120-adet-pm-HBC00006WD3MY
2026-09-14,HBCV0000E6VGK6,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Ultra Paket Bebek Bezi 6 Numara Xlarge 128 Adet,1029.6,defnebebek,7,4.4,111,111,984.99,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-ultra-paket-bebek-bezi-6-numara-xlarge-128-adet-p-HBCV0000E6VGK6
2026-09-14,HBCV0000GVUVAB,Molfix,Molfix Tatlı Rüyalar Bebek Bezi Junior 58 Adet,689,Ekstremarkt,1,3,2,2,689,https://www.hepsiburada.com/molfix-gece-bebek-bezi-junior-58-adet-pm-HBC0000GVUVA3
2026-09-14,HBCV00006WD231,Molfix,Molfix Premium Mega Avantaj Paketi 5 Beden 264 Adet,1907.99,Hayat,8,4.4,220,220,1680.99,https://www.hepsiburada.com/molfix-premium-mega-avantaj-paketi-5-beden-264-adet-pm-HBC00006WD230
2026-09-14,HBV00000GD85U,Prima,Prima PremiumCare Bebek Bezi Ultra Fırsat Paket 5 Numara 74 Adet Bez,1319.9,Hepsiburada,5,4.8,2952,2952,1148.26,https://www.hepsiburada.com/prima-premiumcare-bebek-bezi-ultra-firsat-paket-5-numara-74-adet-bez-p-HBV00000GD85U
2026-09-14,HBCV0000DF1X4M,Baby Turco,Baby Turco Doğadan Süper Avantaj Paketi Pofuduk Bebek Bezi 5 Numara Junior 156 Adet,700,defnebebek,2,4.6,114,114,700,https://www.hepsiburada.com/baby-turco-dogadan-super-avantaj-paketi-pofuduk-bebek-bezi-5-numara-junior-156-adet-p-HBCV0000DF1X4M
2026-09-14,HBCV00006WD1G7,Molfix,Molfix Premium Avantajlı Paket 4 Beden 172 Adet,1006.99,Hayat,8,4.2,159,159,888.99,https://www.hepsiburada.com/molfix-premium-avantajli-paket-4-beden-172-adet-pm-HBC00006WD1G6
2026-09-14,HBCV0000DV2L37,Sleepy,Sleepy Natural Double Soft Avantajlı Mega Paket Bebek Bezi 5 Numara Junior 96 Adet,755,Sleepy,2,4.4,88,88,604,https://www.hepsiburada.com/sleepy-natural-double-soft-avantajli-mega-paket-bebek-bezi-5-numara-junior-96-adet-p-HBCV0000DV2L37
2026-09-14,HBCV0000ED4OMA,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Avantaj Paketi Külot Bez 5 Numara Junior 80 Adet,810,Sleepy,2,4.3,41,41,607.5,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-avantaj-paketi-kulot-bez-5-numara-junior-80-adet-p-HBCV0000ED4OMA
2026-09-14,HBCV0000C846WA,Sleepy,Sleepy Natural Double Soft Ultra Paket Bebek Bezi 6 Numara Xlarge 62 Adet,657,Sleepy,8,4.4,329,329,519.03,https://www.hepsiburada.com/sleepy-natural-double-soft-ultra-paket-bebek-bezi-6-numara-xlarge-62-adet-p-HBCV0000C846WA
2026-09-14,HBCV0000E6V555,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Ultra Paket Bebek Bezi 7 Numara Xxlarge 112 Adet,1029.6,defnebebek,8,4.4,111,111,984.99,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-ultra-paket-bebek-bezi-7-numara-xxlarge-112-adet-p-HBCV0000E6V555
2026-09-14,HBV00000RFTBB,Prima,Prima PremiumCare Bebek Bezi Ultra Fırsat Paketi 3 Numara 96 Adet Bez,856.79,ebebek,8,4.8,2952,2952,1342.88,https://www.hepsiburada.com/prima-premiumcare-bebek-bezi-ultra-firsat-paketi-3-numara-96-adet-bez-p-HBV00000RFTBB
2026-09-14,HBCV00005ACZPQ,Molfix,Molfix Pure & Soft Bebek Bezi 4 Beden Maxi 172 Adet,1059.99,Hayat,5,4.6,762,762,966.99,https://www.hepsiburada.com/molfix-pure-soft-bebek-bezi-4-beden-maxi-172-adet-pm-HBC00005ACZPP
2026-09-14,HBCV00004PEYSY,Molfix,Molfix Pants Bebek Bezi 7 Beden XXL Aylık Fırsat Paketi 81 Adet,917.99,Hayat,9,4.3,206,206,837.99,https://www.hepsiburada.com/molfix-pants-bebek-bezi-7-beden-xxl-aylik-avantaj-paketi-81-adet-pm-HBC00004PEYSX
2026-09-14,HBCV0000DEZ41B,Baby Turco,Baby Turco Doğadan Avantaj Paketi Pofuduk Bebek Bezi 4 Numara Maxi 100 Adet,419.99,ebebek,4,4.4,146,146,419.99,https://www.hepsiburada.com/baby-turco-dogadan-avantaj-paketi-pofuduk-bebek-bezi-4-numara-maxi-100-adet-p-HBCV0000DEZ41B
