date,sku,brand,title,price,winner_merchant,sellers_count,rating,review_count,question_count,minimum_price_30d,url
2026-09-14,HBCV00006ARJLZ,Bubble Up,"Bubble Up Flora Dengeleyici Probiyotik Sprey - Toz, Akar, Kedi, Köpek ve Diğer Alerjenlere Hassas Kişilere %100 Doğal Seçenek",489,CT Biyoteknoloji A.Ş.,1,4.2,78,,,https://www.hepsiburada.com/bubble-up-flora-dengeleyici-sprey-pm-HBC00006ARJLY
2026-09-14,HBCV0000AH0Q7D,Omo,Omo Leke Çıkarıcı Beyazlar 1l,194.9,Hepsiburada,1,4.8,124,,,https://www.hepsiburada.com/omo-leke-cikarici-beyazlar-1l-pm-HBC0000AH0Q7C
2026-09-14,HBCV00009VSEH1,Domestos,Domestos Köpük Gücü 450 ml Derz Temizleyici Ters Kullanılabilir Şişe ile Zor Alanlarda Etkili Hijyen,111.9,Hepsiburada,1,4.4,150,,,https://www.hepsiburada.com/domestos-kopuk-gucu-derz-temizleyici-450-ml-pm-HBC00009VSEH0
2026-09-14,HBCV00000SSMB5,Asperox,Asperox Mavi Güç Ultra Kireç ve Pas Sökücü 1000 ml Etkili Temizlik Ürünü Türkiye Menşeli,133.22,Hepsiburada,1,4.6,6105,,,https://www.hepsiburada.com/asperox-mavi-guc-ultra-kirec-ve-pas-sokucu-1000-ml-pm-HBC00000SSMB4
2026-09-14,HBCV000016A8Z7,Yumoş,Yumoş Extra Konsantre Çamaşır Yumuşatıcı Amber 1440 ml 60 Yıkama,200.9,Hepsiburada,1,4.7,8321,,,https://www.hepsiburada.com/yumos-extra-konsantre-camasir-yumusatici-amber-1440-ml-60-yikama-pm-HBC000016A8Z6
2026-09-14,HBCV0000F9CA0U,Air Wick,Air Wick Elektrikli Oda Kokusu Kit Yasemin Çiçeği,265.9,Hepsiburada,1,5,5,,,https://www.hepsiburada.com/air-wick-elektrikli-kit-oda-kokusu-yasemin-cicegi-pm-HBC0000F9CA0S
2026-09-14,HBV00000CGMFI,Domestos,Domestos Tuvalet Bloğu 100 G Manolya Buketi Yoğun Parfüm ile Maksimum Hijyen Sağlar,135.9,Hepsiburada,1,4.7,676,,,https://www.hepsiburada.com/domestos-wc-blok-5-li-guc-tuvalet-blogu-manolya-ferahligi-maksimum-hijyen-100-g-pm-HB00000CGMFH
2026-09-14,HBCV0000FKQIC0,Mis,Miss Sıvı Çamaşır Deterjanı Arap Sabunu & Soda Plus 3'lü Paket (3x1.5 Lt) Etkili Temizlik Gücü,648,MİS TEMİZLİK,1,4.5,51,,,https://www.hepsiburada.com/miss-sivi-camasir-deterjani-arap-sabunu-soda-plus-3-lu-paket-3x1-5-l-pm-HBC0000FKQIBW
2026-09-14,ZYUNIL21002997,Cif,Cif Power & Shine Sprey Banyo İçin Temizleyici ve Kireç Çözücü 750 ML,135.9,Hepsiburada,1,4.6,1472,,,https://www.hepsiburada.com/cif-power-shine-sprey-banyo-icin-temizleyici-ve-kirec-cozucu-750-ml-pm-zyunil21002997
2026-09-14,ZYHAYAT5012366,Bingo,"Bingo Fresh 2,5 Lt Yüzey Temizleyici Lavanta Çiçekleri Kokusuyla Etkili Temizlik Ürünü",235,ÖZAK TOPTAN,1,4.8,244,,,https://www.hepsiburada.com/bingo-fresh-yuzey-temizleyici-lavanta-cicekleri-2-5-l-pm-zyhayat5012366
2026-09-14,ZYHEN652,Pril,Pril Ultra Güç Hijyen Limon Kokulu Soğuk Suda Etkili Elde Yıkama Sıvı Bulaşık Deterjanı 675 g,88.9,Hepsiburada,1,4.7,876,,,https://www.hepsiburada.com/pril-ultra-guc-hijyen-limon-kokulu-soguk-suda-etkili-elde-yikama-sivi-bulasik-deterjani-675-g-pm-zyhen652
2026-09-14,HBCV00008E7Z6Y,Bayer,"Bayer K- Othrine Sc 50 ml Kokusuz, Karınca - Böcek- Sinek- Hamamböceği Ilacı",193,Böcek Hastanesi,1,4.5,690,,,https://www.hepsiburada.com/bayer-k-othrine-sc-50-ml-kokusuz-karinca-bocek-sinek-hamambocegi-ilaci-skt-06-2027-pm-HBC00008E7Z6X
2026-09-14,HBCV0000GMY8GY,Bingo,Bingo Jetjel Koyu Renkler 1480 ml,230.9,Hepsiburada,1,5,2,,,https://www.hepsiburada.com/bingo-jetjel-koyu-renkler-1480-ml-pm-HBC0000GMY8GV
2026-09-14,HBV0000009XF2,Domestos,Domestos Yoğun Kıvamlı Çamaşır Suyu Ultra Beyaz 3240 ml,230.9,Hepsiburada,1,4.8,7704,,,https://www.hepsiburada.com/domestos-yogun-kivamli-camasir-suyu-ultra-beyaz-3240-ml-pm-HB0000009XF1
2026-09-14,ZYHEN1944815,Vernel,Vernel Gülün Büyüsü Sıvı Çamaşır Yumuşatıcısı 5L 50 Yıkama Kalıcı Gül Kokusu ile Yumuşatıcı,197.9,Hepsiburada,1,4.7,7404,,,https://www.hepsiburada.com/vernel-gulun-buyusu-sivi-camasir-yumusaticisi-5l-50-yikama-kalici-gul-kokusu-ile-yumusatici-pm-zyhen1944815
