id,parent_id,name,url,level,path
15459,80227101,spiralli defterler,https://www.hepsiburada.com/spiralli-defterler-c-15459,3,"Ev, Yasam, Kirtasiye, Ofis > Montaj Hizmeti > spiralli defterler"
26012156,80227101,tiras makineleri,https://www.hepsiburada.com/tiras-makineleri-c-26012156,3,"Ev, Yasam, Kirtasiye, Ofis > Montaj Hizmeti > tiras makineleri"
60002241,18021983,banyo dolaplari,https://www.hepsiburada.com/banyo-dolaplari-c-60002241,3,"Ev, Yasam, Kirtasiye, Ofis > banyo lavabo bataryalari > banyo dolaplari"
60000017,457065,banyo aynalari,https://www.hepsiburada.com/banyo-aynalari-c-60000017,3,"Ev, Yasam, Kirtasiye, Ofis > banyo mobilyalari > banyo aynalari"
18021341,18043090,Bilgisayar Masaları,https://www.hepsiburada.com/bilgisayar-masalari-calisma-uniteleri-c-18021341,3,"Ev, Yasam, Kirtasiye, Ofis > calisma masalari > Bilgisayar Masaları"
60000382,60005229,bahce dekorasyonu,https://www.hepsiburada.com/bahce-dekorasyonu-c-60000382,3,"Ev, Yasam, Kirtasiye, Ofis > dekoratif saksilar > bahce dekorasyonu"
34001194,60005229,bahce mobilyalari,https://www.hepsiburada.com/bahce-mobilyalari-c-34001194,3,"Ev, Yasam, Kirtasiye, Ofis > dekoratif saksilar > bahce mobilyalari"
18021999,18021981,kuvetler,https://www.hepsiburada.com/kuvetler-c-18021999,3,"Ev, Yasam, Kirtasiye, Ofis > jakuziler > kuvetler"
60001664,18021342,ofis dolaplari,https://www.hepsiburada.com/ofis-dolaplari-c-60001664,3,"Ev, Yasam, Kirtasiye, Ofis > kitaplik > ofis dolaplari"
21032929,18021342,ofis masalari,https://www.hepsiburada.com/ofis-masalari-c-21032929,3,"Ev, Yasam, Kirtasiye, Ofis > kitaplik > ofis masalari"
9010082,18021930,banyo klozet takimlari,https://www.hepsiburada.com/banyo-klozet-takimlari-c-9010082,3,"Ev, Yasam, Kirtasiye, Ofis > klozetler > banyo klozet takimlari"
60001304,13006524,oto farlari,https://www.hepsiburada.com/oto-farlari-c-60001304,3,"Ev, Yasam, Kirtasiye, Ofis > led ampuller > oto farlari"
32001851,80340130,makyaj aynalari,https://www.hepsiburada.com/makyaj-aynalari-c-32001851,3,"Ev, Yasam, Kirtasiye, Ofis > makyaj masasi > makyaj aynalari"
60001363,9010093,Kapı Önü Paspaslar,https://www.hepsiburada.com/kapi-onu-paspaslar-c-60001363,3,"Ev, Yasam, Kirtasiye, Ofis > paspaslar > Kapı Önü Paspaslar"
9010411,9010093,Zemin Koruyucular,https://www.hepsiburada.com/zemin-koruyucular-c-9010411,3,"Ev, Yasam, Kirtasiye, Ofis > paspaslar > Zemin Koruyucular"
18021330,18021425,Komodin Şifonyerler,https://www.hepsiburada.com/komodin-sifonyerler-c-18021330,3,"Ev, Yasam, Kirtasiye, Ofis > sifonyerler > Komodin Şifonyerler"
80618110,18021320,Cam Tablolar,https://www.hepsiburada.com/cam-tablolar-c-80618110,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Cam Tablolar"
60005461,18021320,Deri Tablo,https://www.hepsiburada.com/deri-tablolar-c-60005461,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Deri Tablo"
80774000,18021320,Duvar Örtüsü,https://www.hepsiburada.com/duvar-ortusu-c-80774000,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Duvar Örtüsü"
80547088,18021320,Epoksi Tablolar,https://www.hepsiburada.com/epoksi-tablolar-c-80547088,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Epoksi Tablolar"
60005639,18021320,Kabartma Tablolar,https://www.hepsiburada.com/kabartma-tablolar-c-60005639,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Kabartma Tablolar"
18021373,18021320,Kanvas Tablolar,https://www.hepsiburada.com/kanvas-tablolar-c-18021373,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Kanvas Tablolar"
60005746,18021320,Kara Tahta Tablolar,https://www.hepsiburada.com/kara-tahta-tablolar-c-60005746,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Kara Tahta Tablolar"
60003566,18021320,Led Işıklı Tablolar,https://www.hepsiburada.com/led-isikli-tablolar-c-60003566,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Led Işıklı Tablolar"
60002497,18021320,MDF Tablolar,https://www.hepsiburada.com/mdf-tablolar-c-60002497,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > MDF Tablolar"
80517000,18021320,Masif Ahşap Tablolar,https://www.hepsiburada.com/masif-ahsap-tablolar-c-80517000,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Masif Ahşap Tablolar"
60003474,18021320,Metal Tablolar,https://www.hepsiburada.com/metal-tablolar-c-60003474,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Metal Tablolar"
60003475,18021320,Pleksi Tablolar,https://www.hepsiburada.com/pleksi-tablolar-c-60003475,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Pleksi Tablolar"
60005747,18021320,Puzzle Tablolar,https://www.hepsiburada.com/puzzle-tablolar-c-60005747,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Puzzle Tablolar"
60005098,18021320,Taş Tablolar,https://www.hepsiburada.com/tas-tablolar-c-60005098,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Taş Tablolar"
18021375,18021320,Yağlı Boya Tablolar,https://www.hepsiburada.com/yagli-boya-tablolar-c-18021375,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Yağlı Boya Tablolar"
80440035,18021320,Çerçeveli Tablolar,https://www.hepsiburada.com/cerceveli-tablolar-c-80440035,3,"Ev, Yasam, Kirtasiye, Ofis > tablolar > Çerçeveli Tablolar"
9013158,9011674,tek banyo paspaslari,https://www.hepsiburada.com/tek-banyo-paspaslari-c-9013158,3,"Ev, Yasam, Kirtasiye, Ofis > takim banyo paspaslari > tek banyo paspaslari"
80857622,18021358,Ahşap Vazo,https://www.hepsiburada.com/ahsap-vazo-c-80857622,3,"Ev, Yasam, Kirtasiye, Ofis > vazolar > Ahşap Vazo"
18021452,18021358,Cam Vazolar,https://www.hepsiburada.com/cam-vazolar-c-18021452,3,"Ev, Yasam, Kirtasiye, Ofis > vazolar > Cam Vazolar"
80771002,18021358,Mermer Vazo,https://www.hepsiburada.com/mermer-vazo-c-80771002,3,"Ev, Yasam, Kirtasiye, Ofis > vazolar > Mermer Vazo"
60003785,18021358,Metal Vazo,https://www.hepsiburada.com/metal-vazolar-c-60003785,3,"Ev, Yasam, Kirtasiye, Ofis > vazolar > Metal Vazo"
80857586,18021358,Plastik Vazo,https://www.hepsiburada.com/plastik-vazo-c-80857586,3,"Ev, Yasam, Kirtasiye, Ofis > vazolar > Plastik Vazo"
18021454,18021358,Seramik Vazolar,https://www.hepsiburada.com/seramik-vazolar-c-18021454,3,"Ev, Yasam, Kirtasiye, Ofis > vazolar > Seramik Vazolar"
9010092,80275209,kilimler,https://www.hepsiburada.com/kilimler-c-9010092,3,"Ev, Yasam, Kirtasiye, Ofis > yolluk > kilimler"
18021332,18021617,Sehpalar,https://www.hepsiburada.com/sehpalar-c-18021332,3,"Ev, Yasam, Kirtasiye, Ofis > zigon sehpalar > Sehpalar"
12087354,60007347,Aksesuar,https://www.hepsiburada.com/bebek-aksesuarlari-c-12087354,3,Moda > Bebek > Aksesuar
12061876,60007347,Alt Üst Takım,https://www.hepsiburada.com/bebek-takimi-c-12061876,3,Moda > Bebek > Alt Üst Takım
80529024,60007347,Body,https://www.hepsiburada.com/body-c-80529024,3,Moda > Bebek > Body
12087343,60007347,Elbise,https://www.hepsiburada.com/bebek-elbiseleri-c-12087343,3,Moda > Bebek > Elbise
12087342,60007347,Etek,https://www.hepsiburada.com/bebek-etekleri-c-12087342,3,Moda > Bebek > Etek
12048280,60007347,Eşofman,https://www.hepsiburada.com/bebek-esofmanlari-c-12048280,3,Moda > Bebek > Eşofman
12045570,60007347,Gömlek,https://www.hepsiburada.com/bebek-gomlekleri-c-12045570,3,Moda > Bebek > Gömlek
80529021,60007347,Hastane Çıkışı,https://www.hepsiburada.com/hastane-cikisi-c-80529021,3,Moda > Bebek > Hastane Çıkışı
12046626,60007347,Hırka,https://www.hepsiburada.com/bebek-hirkasi-c-12046626,3,Moda > Bebek > Hırka
80369019,60007347,Kazak,https://www.hepsiburada.com/bebek-kazak-c-80369019,3,Moda > Bebek > Kazak
80529022,60007347,Kozmonot,https://www.hepsiburada.com/kozmonot-c-80529022,3,Moda > Bebek > Kozmonot
80529020,60007347,Kundak,https://www.hepsiburada.com/kundak-c-80529020,3,Moda > Bebek > Kundak
80438041,60007347,Mayo & Bikini,https://www.hepsiburada.com/mayo-bikini-c-80438041,3,Moda > Bebek > Mayo & Bikini
12045538,60007347,Mont,https://www.hepsiburada.com/bebek-montlari-c-12045538,3,Moda > Bebek > Mont
1127969,60007347,Pantolon,https://www.hepsiburada.com/bebek-pantolonlari-c-1127969,3,Moda > Bebek > Pantolon
80857296,60007347,Panço,https://www.hepsiburada.com/panco-c-80857296,3,Moda > Bebek > Panço
60000161,60007347,Patik & Ayakkabı,https://www.hepsiburada.com/patik-ayakkabi-c-60000161,3,Moda > Bebek > Patik & Ayakkabı
12106318,60007347,Sweatshirt,https://www.hepsiburada.com/bebek-sweatshirt-c-12106318,3,Moda > Bebek > Sweatshirt
12087345,60007347,T-Shirt & Bluz,https://www.hepsiburada.com/bebek-t-shirt-c-12087345,3,Moda > Bebek > T-Shirt & Bluz
12087201,60007347,Tayt,https://www.hepsiburada.com/bebek-taytlari-c-12087201,3,Moda > Bebek > Tayt
80529023,60007347,Tulum,https://www.hepsiburada.com/tulum-c-80529023,3,Moda > Bebek > Tulum
80073000,60007347,Yağmurluk,https://www.hepsiburada.com/bebek-yagmurluk-c-80073000,3,Moda > Bebek > Yağmurluk
80529026,60007347,Yelek,https://www.hepsiburada.com/yelek-c-80529026,3,Moda > Bebek > Yelek
80529019,60007347,Zıbın,https://www.hepsiburada.com/zibin-c-80529019,3,Moda > Bebek > Zıbın
12087352,60007347,İç Giyim,https://www.hepsiburada.com/bebek-ic-giyim-c-12087352,3,Moda > Bebek > İç Giyim
80529025,60007347,Şort,https://www.hepsiburada.com/sort-c-80529025,3,Moda > Bebek > Şort
60001104,12087177,Aksesuar,https://www.hepsiburada.com/erkek-aksesuarlari-c-60001104,3,Moda > Erkek > Aksesuar
60001586,12087177,İç Giyim,https://www.hepsiburada.com/erkek-ic-giyim-urunleri-c-60001586,3,Moda > Erkek > İç Giyim
60000118,60000117,Ayakkabı Bakım & Aksesuar,https://www.hepsiburada.com/bakim-koruma-c-60000118,3,Moda > ayakkabi > Ayakkabı Bakım & Aksesuar
60000126,60000117,Günlük Ayakkabı,https://www.hepsiburada.com/erkek-gunluk-ayakkabilar-c-60000126,3,Moda > ayakkabi > Günlük Ayakkabı
60003835,60000117,Klasik Ayakkabı,https://www.hepsiburada.com/erkek-klasik-ayakkabilar-c-60003835,3,Moda > ayakkabi > Klasik Ayakkabı
60003836,60000117,Loafer,https://www.hepsiburada.com/loafer-c-60003836,3,Moda > ayakkabi > Loafer
60003918,60000117,Outdoor / Trekking,https://www.hepsiburada.com/erkek-trekking-ayakkabilar-c-60003918,3,Moda > ayakkabi > Outdoor / Trekking
60003837,60000117,Oxford,https://www.hepsiburada.com/oxford-ayakkabi-c-60003837,3,Moda > ayakkabi > Oxford
80857394,60000117,Panduf & Ev Ayakkabısı,https://www.hepsiburada.com/panduf-ev-ayakkabisi-c-80857394,3,Moda > ayakkabi > Panduf & Ev Ayakkabısı
60003843,60000117,Sandalet,https://www.hepsiburada.com/erkek-sandalet-c-60003843,3,Moda > ayakkabi > Sandalet
204249,60000117,Sneakers,https://www.hepsiburada.com/erkek-sneakers-ayakkabi-c-204249,3,Moda > ayakkabi > Sneakers
60000803,60000117,Terlik,https://www.hepsiburada.com/erkek-terlikler-c-60000803,3,Moda > ayakkabi > Terlik
60000800,60000116,Abiye Ayakkabı,https://www.hepsiburada.com/abiye-ayakkabi-c-60000800,3,Moda > bayan ayakkabilar > Abiye Ayakkabı
60003919,60000116,Bakım & Aksesuar,https://www.hepsiburada.com/ayakkabi-bakim-koruma-c-60003919,3,Moda > bayan ayakkabilar > Bakım & Aksesuar
60003860,60000116,Ev Ayakkabısı,https://www.hepsiburada.com/bayan-ev-ayakkabilari-c-60003860,3,Moda > bayan ayakkabilar > Ev Ayakkabısı
60003863,60000116,Sandalet,https://www.hepsiburada.com/bayan-sandaletler-c-60003863,3,Moda > bayan ayakkabilar > Sandalet
60003913,60000116,Terlik,https://www.hepsiburada.com/bayan-terlikler-c-60003913,3,Moda > bayan ayakkabilar > Terlik
60003945,60000116,Trekking,https://www.hepsiburada.com/bayan-trekking-ayakkabilar-c-60003945,3,Moda > bayan ayakkabilar > Trekking
60000121,60000116,bayan gunluk ayakkabilar,https://www.hepsiburada.com/bayan-gunluk-ayakkabilar-c-60000121,3,Moda > bayan ayakkabilar > bayan gunluk ayakkabilar
60003941,60000116,bayan spor ayakkabilar,https://www.hepsiburada.com/bayan-spor-ayakkabilar-c-60003941,3,Moda > bayan ayakkabilar > bayan spor ayakkabilar
60003851,60000116,Çizme,https://www.hepsiburada.com/cizmeler-c-60003851,3,Moda > bayan ayakkabilar > Çizme
60001127,12087178,Aksesuar,https://www.hepsiburada.com/bayan-aksesuarlar-c-60001127,3,Moda > bayan giyim modelleri > Aksesuar
12087217,12087178,Büyük Beden,https://www.hepsiburada.com/buyuk-beden-c-12087217,3,Moda > bayan giyim modelleri > Büyük Beden
60004640,12087178,Giyim,https://www.hepsiburada.com/bayan-giyim-urunleri-c-60004640,3,Moda > bayan giyim modelleri > Giyim
18001,12087178,Hamile Giyim,https://www.hepsiburada.com/hamile-giyim-c-18001,3,Moda > bayan giyim modelleri > Hamile Giyim
60005259,12087178,Plaj Giyim,https://www.hepsiburada.com/plaj-giyim-urunleri-c-60005259,3,Moda > bayan giyim modelleri > Plaj Giyim
60006034,12087178,Tesettür Giyim,https://www.hepsiburada.com/tesettur-giyim-c-60006034,3,Moda > bayan giyim modelleri > Tesettür Giyim
60001585,12087178,İç Giyim,https://www.hepsiburada.com/ic-giyim-urunleri-c-60001585,3,Moda > bayan giyim modelleri > İç Giyim
60000715,12087202,bayan gomlekler,https://www.hepsiburada.com/bayan-gomlekler-c-60000715,3,Moda > elbiseler > bayan gomlekler
80857368,60004641,Alt Üst Takım,https://www.hepsiburada.com/alt-ust-takim-c-80857368,3,Moda > erkek giyim urunleri > Alt Üst Takım
60000676,60004641,Eşofman,https://www.hepsiburada.com/erkek-esofmanlar-c-60000676,3,Moda > erkek giyim urunleri > Eşofman
80519085,60004641,Hac & Umre Kıyafetleri,https://www.hepsiburada.com/hac-umre-kiyafetleri-c-80519085,3,Moda > erkek giyim urunleri > Hac & Umre Kıyafetleri
60000070,60004641,Kaban & Parka,https://www.hepsiburada.com/erkek-kabanlar-c-60000070,3,Moda > erkek giyim urunleri > Kaban & Parka
60000756,60004641,Kot Pantolon,https://www.hepsiburada.com/erkek-denim-pantolonlar-c-60000756,3,Moda > erkek giyim urunleri > Kot Pantolon
12087307,60004641,Mayo Şort,https://www.hepsiburada.com/sort-mayo-c-12087307,3,Moda > erkek giyim urunleri > Mayo Şort
60003800,60004641,Süveter,https://www.hepsiburada.com/erkek-suveter-c-60003800,3,Moda > erkek giyim urunleri > Süveter
60000761,60004641,Yağmurluk,https://www.hepsiburada.com/yagmurluklar-c-60000761,3,Moda > erkek giyim urunleri > Yağmurluk
12067637,60004641,Yelek,https://www.hepsiburada.com/erkek-yelekler-c-12067637,3,Moda > erkek giyim urunleri > Yelek
12087280,60004641,erkek gomlekleri,https://www.hepsiburada.com/erkek-gomlekleri-c-12087280,3,Moda > erkek giyim urunleri > erkek gomlekleri
60002383,60004641,erkek spor ayakkabilari,https://www.hepsiburada.com/erkek-spor-ayakkabilari-c-60002383,3,Moda > erkek giyim urunleri > erkek spor ayakkabilari
60000754,60004641,Şortlar,https://www.hepsiburada.com/erkek-sortlar-c-60000754,3,Moda > erkek giyim urunleri > Şortlar
60000061,60000728,Kadın Çoraplar,https://www.hepsiburada.com/bayan-coraplar-c-60000061,3,Moda > kulotlu coraplar > Kadın Çoraplar
12087198,60000728,bayan pantolonlar,https://www.hepsiburada.com/bayan-pantolonlar-c-12087198,3,Moda > kulotlu coraplar > bayan pantolonlar
60004850,60000146,cocuk cantalar,https://www.hepsiburada.com/cocuk-cantalar-c-60004850,3,Moda > sirt cantasi > cocuk cantalar
60000108,60000146,erkek sirt cantalari,https://www.hepsiburada.com/erkek-sirt-cantalari-c-60000108,3,Moda > sirt cantasi > erkek sirt cantalari
676,60000146,notebook cantalari,https://www.hepsiburada.com/notebook-cantalari-c-676,3,Moda > sirt cantasi > notebook cantalari
205454,60002723,Erkek Çocuk,https://www.hepsiburada.com/erkek-cocuk-c-205454,3,Moda > Çocuk > Erkek Çocuk
60002732,60002723,cocuk elbiseler,https://www.hepsiburada.com/cocuk-elbiseler-c-60002732,3,Moda > Çocuk > cocuk elbiseler
316326,60002723,cocuk parti kostumu aksesuarlari,https://www.hepsiburada.com/cocuk-parti-kostumu-aksesuarlari-c-316326,3,Moda > Çocuk > cocuk parti kostumu aksesuarlari
60002738,60002723,cocuk sortlar,https://www.hepsiburada.com/cocuk-sortlar-c-60002738,3,Moda > Çocuk > cocuk sortlar
60004845,60002723,cocuk takimlari,https://www.hepsiburada.com/cocuk-takimlari-c-60004845,3,Moda > Çocuk > cocuk takimlari
205504,60002723,erkek cocuk giyim,https://www.hepsiburada.com/erkek-cocuk-giyim-c-205504,3,Moda > Çocuk > erkek cocuk giyim
205474,60002723,kiz cocuk,https://www.hepsiburada.com/kiz-cocuk-c-205474,3,Moda > Çocuk > kiz cocuk
80433030,2147483601,Arıcılık Malzemeleri,https://www.hepsiburada.com/aricilik-malzemeleri-c-80433030,3,"Oto, Bahce, Yapi Market > Bahçe > Arıcılık Malzemeleri"
34001199,2147483601,Bahçe Kovucuları,https://www.hepsiburada.com/bahce-kovuculari-c-34001199,3,"Oto, Bahce, Yapi Market > Bahçe > Bahçe Kovucuları"
80295000,2147483601,Bungalov Ev,https://www.hepsiburada.com/bungalov-ev-c-80295000,3,"Oto, Bahce, Yapi Market > Bahçe > Bungalov Ev"
34001195,2147483601,Havuz Ürünleri,https://www.hepsiburada.com/havuz-urunleri-c-34001195,3,"Oto, Bahce, Yapi Market > Bahçe > Havuz Ürünleri"
60007095,2147483601,Hayvancılık,https://www.hepsiburada.com/hayvancilik-makineleri-c-60007095,3,"Oto, Bahce, Yapi Market > Bahçe > Hayvancılık"
80857391,2147483601,Katı Yakıt & Soba Aksesuarları,https://www.hepsiburada.com/kati-yakit-soba-aksesuarlari-c-80857391,3,"Oto, Bahce, Yapi Market > Bahçe > Katı Yakıt & Soba Aksesuarları"
80511030,2147483601,Katı Yakıt Sobası,https://www.hepsiburada.com/kati-yakit-sobasi-c-80511030,3,"Oto, Bahce, Yapi Market > Bahçe > Katı Yakıt Sobası"
453962,2147483601,Küçük El Aletleri,https://www.hepsiburada.com/kucuk-el-aletleri-c-453962,3,"Oto, Bahce, Yapi Market > Bahçe > Küçük El Aletleri"
34001196,2147483601,Mangal / Barbekü,https://www.hepsiburada.com/mangallar-barbekuler-c-34001196,3,"Oto, Bahce, Yapi Market > Bahçe > Mangal / Barbekü"
80493046,2147483601,Prefabrik Yapı,https://www.hepsiburada.com/prefabrik-yapi-c-80493046,3,"Oto, Bahce, Yapi Market > Bahçe > Prefabrik Yapı"
80857150,2147483601,Tarım Makineleri,https://www.hepsiburada.com/tarim-makineleri-c-80857150,3,"Oto, Bahce, Yapi Market > Bahçe > Tarım Makineleri"
34001270,2147483601,aydinlatmalar,https://www.hepsiburada.com/aydinlatmalar-c-34001270,3,"Oto, Bahce, Yapi Market > Bahçe > aydinlatmalar"
465415,2147483601,bahce makineleri,https://www.hepsiburada.com/bahce-makineleri-c-465415,3,"Oto, Bahce, Yapi Market > Bahçe > bahce makineleri"
34000015,2147483601,bitki besinleri gubreler,https://www.hepsiburada.com/bitki-besinleri-gubreler-c-34000015,3,"Oto, Bahce, Yapi Market > Bahçe > bitki besinleri gubreler"
460347,2147483601,Çiçek Bakımı & Bitki Yetiştirme,https://www.hepsiburada.com/cicek-bakimi-bitki-yetistirme-c-460347,3,"Oto, Bahce, Yapi Market > Bahçe > Çiçek Bakımı & Bitki Yetiştirme"
80405020,60008737,Bakım & Temizlik,https://www.hepsiburada.com/motosiklet-aksesuar-bakim-c-80405020,3,"Oto, Bahce, Yapi Market > Motosiklet > Bakım & Temizlik"
80273080,60008737,Giyim & Ekipman,https://www.hepsiburada.com/motosiklet-surucu-ekipmanlari-c-80273080,3,"Oto, Bahce, Yapi Market > Motosiklet > Giyim & Ekipman"
20029253,60008737,Kasklar,https://www.hepsiburada.com/kasklar-c-20029253,3,"Oto, Bahce, Yapi Market > Motosiklet > Kasklar"
20029247,60008737,Motosiklet Aksesuarları,https://www.hepsiburada.com/motosiklet-aksesuarlari-c-20029247,3,"Oto, Bahce, Yapi Market > Motosiklet > Motosiklet Aksesuarları"
80560308,60008737,Motosiklet Modelleri,https://www.hepsiburada.com/motosiklet-modelleri-c-80560308,3,"Oto, Bahce, Yapi Market > Motosiklet > Motosiklet Modelleri"
80168003,60008737,Motosiklet Yedek Parça,https://www.hepsiburada.com/motosiklet-yedek-parca-c-80168003,3,"Oto, Bahce, Yapi Market > Motosiklet > Motosiklet Yedek Parça"
60005666,60008737,Sürücü Koruma,https://www.hepsiburada.com/motosiklet-koruma-ekipmanlari-c-60005666,3,"Oto, Bahce, Yapi Market > Motosiklet > Sürücü Koruma"
20029249,60008737,Çanta,https://www.hepsiburada.com/motosiklet-cantalari-c-20029249,3,"Oto, Bahce, Yapi Market > Motosiklet > Çanta"
13003264,2147483620,Banyo,https://www.hepsiburada.com/banyo-urunleri-c-13003264,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Banyo"
60001216,2147483620,Boya & Boya Malzemeleri,https://www.hepsiburada.com/boyalar-boya-aksesuarlari-c-60001216,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Boya & Boya Malzemeleri"
80571082,2147483620,Elektrik & Tesisat Malzemeleri,https://www.hepsiburada.com/elektrik-tesisat-malzemeleri-c-80571082,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Elektrik & Tesisat Malzemeleri"
13003085,2147483620,Endüstriyel Temizleme,https://www.hepsiburada.com/endustriyel-temizleme-urunleri-c-13003085,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Endüstriyel Temizleme"
80857576,2147483620,Enerji Sistemleri,https://www.hepsiburada.com/enerji-sistemleri-c-80857576,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Enerji Sistemleri"
60003995,2147483620,Güvenlik,https://www.hepsiburada.com/guvenlik-malzemeleri-c-60003995,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Güvenlik"
80770002,2147483620,Ham Madde,https://www.hepsiburada.com/ham-madde-c-80770002,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Ham Madde"
80375043,2147483620,Hizmet,https://www.hepsiburada.com/hizmet-c-80375043,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Hizmet"
13003327,2147483620,Kaldırma Ekipmanları,https://www.hepsiburada.com/kaldirma-ekipmanlari-c-13003327,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Kaldırma Ekipmanları"
80664020,2147483620,Oto Servis Ekipmanları,https://www.hepsiburada.com/oto-servis-ekipmanlari-c-80664020,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Oto Servis Ekipmanları"
80805004,2147483620,Sanayi Makineleri,https://www.hepsiburada.com/sanayi-makinesi-c-80805004,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Sanayi Makineleri"
80856001,2147483620,Su Arıtma,https://www.hepsiburada.com/su-aritma-c-80856001,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Su Arıtma"
60000396,2147483620,dubeller,https://www.hepsiburada.com/dubeller-c-60000396,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > dubeller"
80842005,2147483620,mentese,https://www.hepsiburada.com/mentese-c-80842005,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > mentese"
13003083,2147483620,Ölçüm Cihazları,https://www.hepsiburada.com/olcum-cihazlari-c-13003083,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > Ölçüm Cihazları"
80081048,2147483620,İnşaat Malzemeleri,https://www.hepsiburada.com/insaat-malzemeleri-c-80081048,3,"Oto, Bahce, Yapi Market > Yapı Market / Hırdavat > İnşaat Malzemeleri"
13003206,17288,Grup Priz Uzatma Kabloları,https://www.hepsiburada.com/grup-priz-uzatma-kablolari-c-13003206,3,"Oto, Bahce, Yapi Market > akim korumali prizler > Grup Priz Uzatma Kabloları"
20033704,60003762,Akü Takviye Kabloları,https://www.hepsiburada.com/aku-takviye-kablolari-sarj-cihazlari-c-20033704,3,"Oto, Bahce, Yapi Market > akuler > Akü Takviye Kabloları"
13003153,13003091,matkap uclari,https://www.hepsiburada.com/matkap-uclari-c-13003153,3,"Oto, Bahce, Yapi Market > akulu vidalama aletleri > matkap uclari"
253575,26027,Oto Ses Görüntü Sistemleri,https://www.hepsiburada.com/oto-ses-goruntu-sistemleri-c-253575,3,"Oto, Bahce, Yapi Market > arac ici kameralar > Oto Ses Görüntü Sistemleri"
26090,26027,hoparlorler,https://www.hepsiburada.com/hoparlorler-c-26090,3,"Oto, Bahce, Yapi Market > arac ici kameralar > hoparlorler"
20035732,20035765,Oto Bakım Temizlik Ürünleri,https://www.hepsiburada.com/oto-bakim-temizlik-urunleri-c-20035732,3,"Oto, Bahce, Yapi Market > arac supurgeleri > Oto Bakım Temizlik Ürünleri"
60000865,60000864,buyuk taslamalar,https://www.hepsiburada.com/buyuk-taslamalar-c-60000865,3,"Oto, Bahce, Yapi Market > avuc taslamalar > buyuk taslamalar"
60000866,60000864,kalipci taslamalar,https://www.hepsiburada.com/kalipci-taslamalar-c-60000866,3,"Oto, Bahce, Yapi Market > avuc taslamalar > kalipci taslamalar"
13003107,60000864,taslamalar,https://www.hepsiburada.com/taslamalar-c-13003107,3,"Oto, Bahce, Yapi Market > avuc taslamalar > taslamalar"
20024979,20024981,Bagaj Ürünleri,https://www.hepsiburada.com/bagaj-urunleri-c-20024979,3,"Oto, Bahce, Yapi Market > bagaj cantalari > Bagaj Ürünleri"
253574,20024981,Oto Aksesuar Ürünleri,https://www.hepsiburada.com/oto-aksesuar-urunleri-c-253574,3,"Oto, Bahce, Yapi Market > bagaj cantalari > Oto Aksesuar Ürünleri"
20024971,20024981,Seyahat Ürünleri,https://www.hepsiburada.com/seyahat-urunleri-c-20024971,3,"Oto, Bahce, Yapi Market > bagaj cantalari > Seyahat Ürünleri"
18021333,34001202,kanepe koltuklar,https://www.hepsiburada.com/kanepe-koltuklar-c-18021333,3,"Oto, Bahce, Yapi Market > bahce sandalyeleri > kanepe koltuklar"
34000109,34001225,Ağaç Kesme Makineleri,https://www.hepsiburada.com/agac-kesme-makineleri-c-34000109,3,"Oto, Bahce, Yapi Market > benzinli agac kesme makineleri > Ağaç Kesme Makineleri"
451867,34001225,Ağaç Kesme Makinesi Çeşitleri,https://www.hepsiburada.com/agac-kesme-makinesi-cesitleri-c-451867,3,"Oto, Bahce, Yapi Market > benzinli agac kesme makineleri > Ağaç Kesme Makinesi Çeşitleri"
